,Customer ID,Age,Gender,Product,Category,Location,Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Date,Quantity,Purchase Amount (USD),Sales,Holiday,Year,Month,Day,Age Group,Previous Purchases Group
1212,1213,32,Male,Shoes,Footwear,Pennsylvania,Summer,2.5,False,True,True,18,Weekly,2024-01-01,3,74,128.0,No Holiday,2024,1,1,Young Adult,11-20
1213,1214,68,Male,Handbag,Accessories,Kentucky,Spring,3.7,False,True,True,14,Every 3 Months,2024-01-01,3,52,128.0,No Holiday,2024,1,1,Elderly,11-20
1214,1215,30,Male,Jacket,Outerwear,Vermont,Fall,3.8,False,True,True,5,Every 3 Months,2024-01-01,3,81,128.0,No Holiday,2024,1,1,Young Adult,0-10
1215,1216,66,Male,Blouse,Clothing,Oregon,Winter,2.6,False,True,True,15,Every 3 Months,2024-01-01,3,20,128.0,No Holiday,2024,1,1,Elderly,11-20
1216,1217,62,Male,Pants,Clothing,Utah,Summer,3.7,False,True,True,3,Every 3 Months,2024-01-01,3,32,128.0,No Holiday,2024,1,1,Senior,0-10
1217,1218,50,Male,Boots,Footwear,Nebraska,Fall,2.6,False,True,True,12,Every 3 Months,2024-01-01,3,63,128.0,No Holiday,2024,1,1,Adult,11-20
1218,1219,55,Male,Boots,Footwear,Pennsylvania,Spring,3.1,False,True,True,43,Every 3 Months,2024-01-01,3,79,128.0,No Holiday,2024,1,1,Senior,41-50
1219,1220,19,Male,Sweater,Clothing,Vermont,Winter,2.5,False,True,True,35,Bi-Weekly,2024-01-01,3,23,128.0,No Holiday,2024,1,1,Young Adult,31-40
1220,1221,67,Male,Gloves,Accessories,Kentucky,Winter,4.9,False,True,True,36,Quarterly,2024-01-01,3,64,128.0,No Holiday,2024,1,1,Elderly,31-40
1221,1222,18,Male,Socks,Clothing,Iowa,Winter,4.5,False,True,True,3,Quarterly,2024-01-01,3,69,128.0,No Holiday,2024,1,1,Child,0-10
1222,1223,58,Male,Jeans,Clothing,Indiana,Fall,3.4,False,True,True,27,Annually,2024-01-01,3,69,128.0,No Holiday,2024,1,1,Senior,21-30
1223,1224,69,Male,Pants,Clothing,Kansas,Winter,3.9,False,True,True,21,Weekly,2024-01-01,3,24,128.0,No Holiday,2024,1,1,Elderly,21-30
1224,1225,62,Male,Shorts,Clothing,Illinois,Summer,3.7,False,True,True,18,Weekly,2024-01-01,3,50,128.0,No Holiday,2024,1,1,Senior,11-20
1225,1226,28,Male,Gloves,Accessories,North Carolina,Fall,2.6,False,True,True,16,Weekly,2024-01-01,3,97,128.0,No Holiday,2024,1,1,Young Adult,11-20
1226,1227,53,Male,Sandals,Footwear,Ohio,Fall,3.4,False,True,True,18,Bi-Weekly,2024-01-01,3,91,128.0,No Holiday,2024,1,1,Senior,11-20
1227,1228,27,Male,Blouse,Clothing,Illinois,Spring,4.9,False,True,True,19,Bi-Weekly,2024-01-01,3,37,128.0,No Holiday,2024,1,1,Young Adult,11-20
1228,1229,55,Male,Jacket,Outerwear,Indiana,Winter,3.9,False,True,True,1,Annually,2024-01-01,3,55,128.0,No Holiday,2024,1,1,Senior,0-10
1229,1230,34,Male,Jewelry,Accessories,Kansas,Winter,3.6,False,True,True,39,Annually,2024-01-01,3,52,128.0,No Holiday,2024,1,1,Young Adult,31-40
1230,1231,25,Male,Hat,Accessories,Illinois,Spring,4.6,False,True,True,49,Monthly,2024-01-01,3,80,128.0,No Holiday,2024,1,1,Young Adult,41-50
1231,1232,66,Male,Socks,Clothing,Pennsylvania,Spring,4.0,False,True,True,43,Fortnightly,2024-01-01,3,79,128.0,No Holiday,2024,1,1,Elderly,41-50
1232,1233,57,Male,Handbag,Accessories,New York,Summer,3.6,False,True,True,31,Every 3 Months,2024-01-01,3,23,128.0,No Holiday,2024,1,1,Senior,31-40
1233,1234,46,Male,Pants,Clothing,Utah,Winter,3.5,False,True,True,40,Every 3 Months,2024-01-01,3,73,128.0,No Holiday,2024,1,1,Adult,41-50
1234,1235,38,Male,Gloves,Accessories,New Jersey,Fall,4.1,False,True,True,2,Bi-Weekly,2024-01-01,3,99,128.0,No Holiday,2024,1,1,Adult,0-10
1235,1236,23,Male,Sweater,Clothing,Idaho,Spring,3.0,False,True,True,46,Every 3 Months,2024-01-01,3,22,128.0,No Holiday,2024,1,1,Young Adult,41-50
1236,1237,42,Male,Hat,Accessories,New Mexico,Summer,4.4,False,True,True,35,Every 3 Months,2024-01-01,3,68,128.0,No Holiday,2024,1,1,Adult,31-40
1237,1238,25,Male,Dress,Clothing,Michigan,Spring,4.4,False,True,True,42,Quarterly,2024-01-01,3,92,128.0,No Holiday,2024,1,1,Young Adult,41-50
1238,1239,55,Male,Pants,Clothing,Wyoming,Winter,3.7,False,True,True,3,Fortnightly,2024-01-01,3,77,128.0,No Holiday,2024,1,1,Senior,0-10
1239,1240,62,Male,Coat,Outerwear,New Jersey,Spring,4.8,False,True,True,32,Every 3 Months,2024-01-01,3,37,128.0,No Holiday,2024,1,1,Senior,31-40
1240,1241,41,Male,Scarf,Accessories,New Jersey,Winter,2.9,False,True,True,48,Annually,2024-01-01,3,79,128.0,No Holiday,2024,1,1,Adult,41-50
1241,1242,58,Male,Hoodie,Clothing,Hawaii,Winter,3.1,False,True,True,34,Weekly,2024-01-01,3,51,128.0,No Holiday,2024,1,1,Senior,31-40
1242,1243,56,Male,Socks,Clothing,Nevada,Summer,4.0,False,True,True,15,Quarterly,2024-01-01,3,27,128.0,No Holiday,2024,1,1,Senior,11-20
1243,1244,25,Male,Blouse,Clothing,New Hampshire,Spring,3.0,False,True,True,22,Annually,2024-01-01,3,23,128.0,No Holiday,2024,1,1,Young Adult,21-30
1244,1245,70,Male,Socks,Clothing,Indiana,Summer,3.9,False,True,True,2,Monthly,2024-01-01,3,76,128.0,No Holiday,2024,1,1,Elderly,0-10
1245,1246,42,Male,Dress,Clothing,New York,Fall,3.4,False,True,True,30,Weekly,2024-01-01,3,31,128.0,No Holiday,2024,1,1,Adult,31-40
1246,1247,27,Male,Hoodie,Clothing,Louisiana,Winter,2.7,False,True,True,27,Monthly,2024-01-01,3,60,128.0,No Holiday,2024,1,1,Young Adult,21-30
1247,1248,65,Male,T-shirt,Clothing,Virginia,Spring,3.5,False,True,True,18,Bi-Weekly,2024-01-01,3,99,128.0,No Holiday,2024,1,1,Senior,11-20
1248,1249,62,Male,Hat,Accessories,Wisconsin,Winter,3.0,False,True,True,8,Annually,2024-01-01,3,37,128.0,No Holiday,2024,1,1,Senior,0-10
1249,1250,62,Male,Boots,Footwear,Oregon,Winter,4.5,False,True,True,48,Fortnightly,2024-01-01,3,50,128.0,No Holiday,2024,1,1,Senior,41-50
1250,1251,52,Male,Jeans,Clothing,New Hampshire,Winter,4.1,False,True,True,24,Monthly,2024-01-01,3,26,128.0,No Holiday,2024,1,1,Senior,21-30
1251,1252,56,Male,Shorts,Clothing,Indiana,Spring,5.0,False,True,True,43,Monthly,2024-01-01,3,86,128.0,No Holiday,2024,1,1,Senior,41-50
1252,1253,28,Male,Sandals,Footwear,Massachusetts,Fall,4.0,False,True,True,8,Quarterly,2024-01-01,3,41,128.0,No Holiday,2024,1,1,Young Adult,0-10
1253,1254,39,Male,Sandals,Footwear,Montana,Winter,4.9,False,True,True,49,Annually,2024-01-01,3,23,128.0,No Holiday,2024,1,1,Adult,41-50
1254,1255,54,Male,Sneakers,Footwear,California,Spring,3.3,False,True,True,2,Bi-Weekly,2024-01-01,3,56,128.0,No Holiday,2024,1,1,Senior,0-10
1255,1256,30,Male,Hat,Accessories,Indiana,Fall,4.1,False,True,True,38,Fortnightly,2024-01-01,3,68,128.0,No Holiday,2024,1,1,Young Adult,31-40
1256,1257,45,Male,Coat,Outerwear,West Virginia,Winter,3.6,False,True,True,4,Fortnightly,2024-01-01,3,48,128.0,No Holiday,2024,1,1,Adult,0-10
1257,1258,68,Male,Dress,Clothing,Minnesota,Spring,3.0,False,True,True,31,Every 3 Months,2024-01-01,3,67,128.0,No Holiday,2024,1,1,Elderly,31-40
1258,1259,47,Male,Boots,Footwear,Ohio,Spring,4.1,False,True,True,34,Every 3 Months,2024-01-01,3,87,128.0,No Holiday,2024,1,1,Adult,31-40
1259,1260,68,Male,Skirt,Clothing,Minnesota,Fall,3.9,False,True,True,45,Monthly,2024-01-01,3,64,128.0,No Holiday,2024,1,1,Elderly,41-50
1260,1261,63,Male,Shirt,Clothing,Virginia,Spring,4.1,False,True,True,30,Quarterly,2024-01-01,3,93,128.0,No Holiday,2024,1,1,Senior,31-40
1261,1262,20,Male,Shirt,Clothing,Connecticut,Summer,2.8,False,True,True,2,Fortnightly,2024-01-01,3,29,128.0,No Holiday,2024,1,1,Young Adult,0-10
1262,1263,29,Male,Boots,Footwear,Tennessee,Winter,4.8,False,True,True,44,Monthly,2024-01-01,3,62,128.0,No Holiday,2024,1,1,Young Adult,41-50
1263,1264,41,Male,Hoodie,Clothing,Delaware,Winter,4.6,False,True,True,1,Bi-Weekly,2024-01-01,3,70,128.0,No Holiday,2024,1,1,Adult,0-10
1264,1265,52,Male,Sweater,Clothing,Vermont,Winter,2.5,False,True,True,1,Bi-Weekly,2024-01-01,3,92,128.0,No Holiday,2024,1,1,Senior,0-10
1265,1266,32,Male,Shirt,Clothing,Louisiana,Spring,2.7,False,True,True,27,Weekly,2024-01-01,3,79,128.0,No Holiday,2024,1,1,Young Adult,21-30
1266,1267,20,Male,Blouse,Clothing,North Dakota,Fall,4.0,False,True,True,14,Every 3 Months,2024-01-01,3,31,128.0,No Holiday,2024,1,1,Young Adult,11-20
1267,1268,47,Male,T-shirt,Clothing,Oregon,Spring,2.7,False,True,True,41,Weekly,2024-01-01,3,83,128.0,No Holiday,2024,1,1,Adult,41-50
1268,1269,23,Male,Jacket,Outerwear,Idaho,Winter,2.9,False,True,True,25,Bi-Weekly,2024-01-01,3,88,128.0,No Holiday,2024,1,1,Young Adult,21-30
1269,1270,43,Male,Jewelry,Accessories,Vermont,Spring,3.0,False,True,True,47,Quarterly,2024-01-01,3,53,128.0,No Holiday,2024,1,1,Adult,41-50
1270,1271,67,Male,Hoodie,Clothing,West Virginia,Fall,3.3,False,True,True,20,Annually,2024-01-01,3,98,128.0,No Holiday,2024,1,1,Elderly,21-30
1271,1272,70,Male,Jewelry,Accessories,Kentucky,Spring,4.3,False,True,True,42,Annually,2024-01-01,3,57,128.0,No Holiday,2024,1,1,Elderly,41-50
1272,1273,35,Male,Sandals,Footwear,Wisconsin,Winter,4.4,False,True,True,16,Monthly,2024-01-01,3,80,128.0,No Holiday,2024,1,1,Young Adult,11-20
1273,1274,41,Male,Jeans,Clothing,Mississippi,Spring,4.1,False,True,True,32,Every 3 Months,2024-01-01,3,29,128.0,No Holiday,2024,1,1,Adult,31-40
1274,1275,54,Male,Hat,Accessories,Missouri,Spring,3.1,False,True,True,37,Quarterly,2024-01-01,3,73,128.0,No Holiday,2024,1,1,Senior,31-40
1275,1276,55,Male,Sweater,Clothing,Arkansas,Fall,4.5,False,True,True,1,Monthly,2024-01-01,3,32,128.0,No Holiday,2024,1,1,Senior,0-10
1276,1277,51,Male,Boots,Footwear,Wyoming,Spring,4.8,False,True,True,37,Weekly,2024-01-01,3,68,128.0,No Holiday,2024,1,1,Senior,31-40
1277,1278,19,Male,Blouse,Clothing,Rhode Island,Spring,5.0,False,True,True,5,Quarterly,2024-01-01,3,97,128.0,No Holiday,2024,1,1,Young Adult,0-10
1278,1279,28,Male,Shorts,Clothing,Utah,Fall,2.8,False,True,True,31,Fortnightly,2024-01-01,3,98,128.0,No Holiday,2024,1,1,Young Adult,31-40
1279,1280,63,Male,Hoodie,Clothing,Maryland,Fall,3.7,False,True,True,18,Annually,2024-01-01,3,56,128.0,No Holiday,2024,1,1,Senior,11-20
1280,1281,30,Male,Pants,Clothing,Georgia,Winter,4.4,False,True,True,39,Every 3 Months,2024-01-01,3,78,128.0,No Holiday,2024,1,1,Young Adult,31-40
1281,1282,29,Male,Belt,Accessories,New Jersey,Spring,4.5,False,True,True,8,Bi-Weekly,2024-01-01,3,81,128.0,No Holiday,2024,1,1,Young Adult,0-10
1282,1283,24,Male,Shirt,Clothing,New Hampshire,Winter,3.0,False,True,True,20,Monthly,2024-01-01,3,68,128.0,No Holiday,2024,1,1,Young Adult,21-30
1283,1284,69,Male,Shirt,Clothing,Oregon,Winter,3.9,False,True,True,23,Every 3 Months,2024-01-01,3,94,128.0,No Holiday,2024,1,1,Elderly,21-30
1284,1285,65,Male,Dress,Clothing,Arkansas,Spring,3.9,False,True,True,38,Fortnightly,2024-01-01,3,93,128.0,No Holiday,2024,1,1,Senior,31-40
1285,1286,64,Male,Gloves,Accessories,North Carolina,Fall,3.5,False,True,True,45,Fortnightly,2024-01-01,3,99,128.0,No Holiday,2024,1,1,Senior,41-50
1286,1287,40,Male,Gloves,Accessories,West Virginia,Winter,4.9,False,True,True,44,Fortnightly,2024-01-01,3,49,128.0,No Holiday,2024,1,1,Adult,41-50
1287,1288,24,Male,Jeans,Clothing,Utah,Winter,3.4,False,True,True,20,Monthly,2024-01-01,3,28,128.0,No Holiday,2024,1,1,Young Adult,21-30
1288,1289,66,Male,Belt,Accessories,South Dakota,Winter,4.1,False,True,True,34,Bi-Weekly,2024-01-01,3,93,128.0,No Holiday,2024,1,1,Elderly,31-40
1289,1290,35,Male,Jacket,Outerwear,New Hampshire,Fall,2.9,False,True,True,10,Weekly,2024-01-01,3,24,128.0,No Holiday,2024,1,1,Young Adult,11-20
1290,1291,67,Male,Skirt,Clothing,Maryland,Spring,3.4,False,True,True,3,Annually,2024-01-01,3,35,128.0,No Holiday,2024,1,1,Elderly,0-10
1291,1292,69,Male,Sandals,Footwear,South Dakota,Spring,3.2,False,True,True,23,Fortnightly,2024-01-01,3,68,128.0,No Holiday,2024,1,1,Elderly,21-30
1292,1293,26,Male,Belt,Accessories,Kentucky,Summer,3.9,False,True,True,42,Annually,2024-01-01,3,61,128.0,No Holiday,2024,1,1,Young Adult,41-50
1293,1294,23,Male,Sweater,Clothing,Florida,Fall,4.1,False,True,True,30,Annually,2024-01-01,3,74,128.0,No Holiday,2024,1,1,Young Adult,31-40
1294,1295,27,Male,Shirt,Clothing,Texas,Summer,4.5,False,True,True,21,Every 3 Months,2024-01-01,3,64,128.0,No Holiday,2024,1,1,Young Adult,21-30
1295,1296,30,Male,Sneakers,Footwear,New Mexico,Fall,2.8,False,True,True,50,Weekly,2024-01-01,3,60,128.0,No Holiday,2024,1,1,Young Adult,50+
1296,1297,48,Male,Jeans,Clothing,South Dakota,Spring,2.8,False,True,True,16,Bi-Weekly,2024-01-01,3,29,128.0,No Holiday,2024,1,1,Adult,11-20
1297,1298,44,Male,Sandals,Footwear,New Jersey,Summer,4.6,False,True,True,32,Annually,2024-01-01,3,85,128.0,No Holiday,2024,1,1,Adult,31-40
1298,1299,29,Male,Pants,Clothing,Indiana,Summer,3.0,False,True,True,14,Fortnightly,2024-01-01,3,81,128.0,No Holiday,2024,1,1,Young Adult,11-20
1299,1300,29,Male,Belt,Accessories,Louisiana,Fall,3.6,False,True,True,42,Bi-Weekly,2024-01-01,3,23,128.0,No Holiday,2024,1,1,Young Adult,41-50
1300,1301,67,Male,T-shirt,Clothing,West Virginia,Spring,4.5,False,True,True,47,Every 3 Months,2024-01-01,3,100,128.0,No Holiday,2024,1,1,Elderly,41-50
1301,1302,42,Male,Shirt,Clothing,Maine,Fall,5.0,False,True,True,21,Weekly,2024-01-01,3,54,128.0,No Holiday,2024,1,1,Adult,21-30
1302,1303,23,Male,Sneakers,Footwear,Idaho,Fall,2.9,False,True,True,37,Monthly,2024-01-01,3,25,128.0,No Holiday,2024,1,1,Young Adult,31-40
1303,1304,34,Male,Blouse,Clothing,New York,Summer,3.1,False,True,True,10,Annually,2024-01-01,3,32,128.0,No Holiday,2024,1,1,Young Adult,11-20
1304,1305,64,Male,Backpack,Accessories,Montana,Spring,4.0,False,True,True,18,Every 3 Months,2024-01-01,3,63,128.0,No Holiday,2024,1,1,Senior,11-20
1305,1306,31,Male,Pants,Clothing,Mississippi,Spring,4.5,False,True,True,2,Every 3 Months,2024-01-01,3,56,128.0,No Holiday,2024,1,1,Young Adult,0-10
1306,1307,54,Male,Sweater,Clothing,Alaska,Winter,4.5,False,True,True,40,Annually,2024-01-01,3,33,128.0,No Holiday,2024,1,1,Senior,41-50
1307,1308,23,Male,Coat,Outerwear,Missouri,Summer,3.1,False,True,True,43,Annually,2024-01-01,3,32,128.0,No Holiday,2024,1,1,Young Adult,41-50
1308,1309,59,Male,Dress,Clothing,Rhode Island,Summer,4.4,False,True,True,14,Every 3 Months,2024-01-01,3,38,128.0,No Holiday,2024,1,1,Senior,11-20
1309,1310,32,Male,Blouse,Clothing,Hawaii,Summer,4.7,False,True,True,41,Quarterly,2024-01-01,3,21,128.0,No Holiday,2024,1,1,Young Adult,41-50
1310,1311,43,Male,Hoodie,Clothing,South Carolina,Winter,3.1,False,True,True,38,Every 3 Months,2024-01-01,3,59,128.0,No Holiday,2024,1,1,Adult,31-40
1311,1312,32,Male,Shoes,Footwear,Tennessee,Fall,4.2,False,True,True,12,Annually,2024-01-01,3,87,128.0,No Holiday,2024,1,1,Young Adult,11-20
1312,1313,66,Male,T-shirt,Clothing,Missouri,Winter,3.0,False,True,True,19,Monthly,2024-01-01,3,79,128.0,No Holiday,2024,1,1,Elderly,11-20
1313,1314,70,Male,Shoes,Footwear,Missouri,Summer,2.6,False,True,True,23,Bi-Weekly,2024-01-01,3,28,128.0,No Holiday,2024,1,1,Elderly,21-30
1314,1315,42,Male,Boots,Footwear,Missouri,Summer,3.4,False,True,True,49,Annually,2024-01-01,3,67,128.0,No Holiday,2024,1,1,Adult,41-50
1315,1316,56,Male,Shorts,Clothing,Mississippi,Spring,4.2,False,True,True,29,Quarterly,2024-01-01,3,75,128.0,No Holiday,2024,1,1,Senior,21-30
1316,1317,28,Male,Belt,Accessories,Arkansas,Spring,4.6,False,True,True,14,Bi-Weekly,2024-01-01,3,32,128.0,No Holiday,2024,1,1,Young Adult,11-20
1317,1318,28,Male,Pants,Clothing,Kentucky,Spring,2.8,False,True,True,19,Monthly,2024-01-01,3,43,128.0,No Holiday,2024,1,1,Young Adult,11-20
1318,1319,52,Male,Shorts,Clothing,Connecticut,Spring,2.7,False,True,True,19,Bi-Weekly,2024-01-01,3,93,128.0,No Holiday,2024,1,1,Senior,11-20
1319,1320,65,Male,Sunglasses,Accessories,Oklahoma,Spring,4.0,False,True,True,48,Weekly,2024-01-01,3,24,128.0,No Holiday,2024,1,1,Senior,41-50
1320,1321,56,Male,Hat,Accessories,California,Fall,3.1,False,True,True,19,Annually,2024-01-01,3,31,128.0,No Holiday,2024,1,1,Senior,11-20
1321,1322,59,Male,T-shirt,Clothing,Missouri,Winter,3.7,False,True,True,45,Every 3 Months,2024-01-01,3,84,128.0,No Holiday,2024,1,1,Senior,41-50
1322,1323,23,Male,Pants,Clothing,Washington,Winter,4.0,False,True,True,17,Quarterly,2024-01-01,3,74,128.0,No Holiday,2024,1,1,Young Adult,11-20
1323,1324,58,Male,Shorts,Clothing,New York,Spring,4.6,False,True,True,15,Every 3 Months,2024-01-01,3,62,128.0,No Holiday,2024,1,1,Senior,11-20
1324,1325,39,Male,Jewelry,Accessories,Indiana,Summer,3.8,False,True,True,11,Fortnightly,2024-01-01,3,77,128.0,No Holiday,2024,1,1,Adult,11-20
1325,1326,28,Male,Backpack,Accessories,Oregon,Summer,3.5,False,True,True,1,Monthly,2024-01-01,3,73,128.0,No Holiday,2024,1,1,Young Adult,0-10
1326,1327,40,Male,Shoes,Footwear,Texas,Spring,4.6,False,True,True,17,Monthly,2024-01-01,3,50,128.0,No Holiday,2024,1,1,Adult,11-20
1327,1328,52,Male,Coat,Outerwear,Florida,Winter,2.8,False,True,True,37,Weekly,2024-01-01,3,40,128.0,No Holiday,2024,1,1,Senior,31-40
1328,1329,37,Male,Sweater,Clothing,Rhode Island,Winter,3.7,False,True,True,40,Weekly,2024-01-01,3,97,128.0,No Holiday,2024,1,1,Adult,41-50
1329,1330,70,Male,Gloves,Accessories,Texas,Fall,3.3,False,True,True,50,Every 3 Months,2024-01-01,3,63,128.0,No Holiday,2024,1,1,Elderly,50+
1330,1331,30,Male,Handbag,Accessories,Vermont,Fall,2.9,False,True,True,20,Bi-Weekly,2024-01-01,3,65,128.0,No Holiday,2024,1,1,Young Adult,21-30
1331,1332,38,Male,Socks,Clothing,Maryland,Spring,3.2,False,True,True,8,Bi-Weekly,2024-01-01,3,91,128.0,No Holiday,2024,1,1,Adult,0-10
1332,1333,66,Male,Hoodie,Clothing,Alaska,Spring,4.3,False,True,True,16,Quarterly,2024-01-01,3,60,128.0,No Holiday,2024,1,1,Elderly,11-20
1333,1334,29,Male,Pants,Clothing,Idaho,Winter,2.7,False,True,True,9,Quarterly,2024-01-01,3,69,128.0,No Holiday,2024,1,1,Young Adult,0-10
1334,1335,46,Male,Coat,Outerwear,West Virginia,Spring,4.2,False,True,True,12,Monthly,2024-01-01,3,52,128.0,No Holiday,2024,1,1,Adult,11-20
1335,1336,56,Male,Boots,Footwear,Nevada,Fall,4.8,False,True,True,26,Weekly,2024-01-01,3,49,128.0,No Holiday,2024,1,1,Senior,21-30
1336,1337,23,Male,Sneakers,Footwear,Oregon,Spring,4.8,False,True,True,44,Fortnightly,2024-01-01,3,85,128.0,No Holiday,2024,1,1,Young Adult,41-50
1337,1338,37,Male,Sweater,Clothing,Tennessee,Spring,3.4,False,True,True,19,Bi-Weekly,2024-01-01,3,86,128.0,No Holiday,2024,1,1,Adult,11-20
1338,1339,56,Male,Handbag,Accessories,Alabama,Winter,2.6,False,True,True,43,Fortnightly,2024-01-01,3,51,128.0,No Holiday,2024,1,1,Senior,41-50
1339,1340,36,Male,Belt,Accessories,Indiana,Winter,5.0,False,True,True,5,Every 3 Months,2024-01-01,3,56,128.0,No Holiday,2024,1,1,Adult,0-10
1340,1341,40,Male,Belt,Accessories,Idaho,Fall,4.4,False,True,True,5,Every 3 Months,2024-01-01,3,72,128.0,No Holiday,2024,1,1,Adult,0-10
1341,1342,26,Male,Hoodie,Clothing,Rhode Island,Fall,2.9,False,True,True,31,Quarterly,2024-01-01,3,27,128.0,No Holiday,2024,1,1,Young Adult,31-40
1342,1343,57,Male,Sunglasses,Accessories,Arizona,Summer,3.4,False,True,True,11,Monthly,2024-01-01,3,43,128.0,No Holiday,2024,1,1,Senior,11-20
1343,1344,68,Male,Sneakers,Footwear,Florida,Spring,3.4,False,True,True,34,Monthly,2024-01-01,3,56,128.0,No Holiday,2024,1,1,Elderly,31-40
1344,1345,56,Male,T-shirt,Clothing,New York,Fall,4.9,False,True,True,14,Annually,2024-01-01,3,37,128.0,No Holiday,2024,1,1,Senior,11-20
1345,1346,40,Male,Dress,Clothing,Nebraska,Fall,3.6,False,True,True,42,Weekly,2024-01-01,3,21,128.0,No Holiday,2024,1,1,Adult,41-50
1346,1347,44,Male,Hoodie,Clothing,Mississippi,Winter,3.0,False,True,True,15,Bi-Weekly,2024-01-01,3,91,128.0,No Holiday,2024,1,1,Adult,11-20
1347,1348,44,Male,Sweater,Clothing,Vermont,Summer,3.9,False,True,True,47,Monthly,2024-01-01,3,95,128.0,No Holiday,2024,1,1,Adult,41-50
1348,1349,19,Male,Belt,Accessories,Nebraska,Spring,3.2,False,True,True,23,Fortnightly,2024-01-01,3,54,128.0,No Holiday,2024,1,1,Young Adult,21-30
1349,1350,21,Male,Socks,Clothing,South Carolina,Spring,3.2,False,True,True,23,Bi-Weekly,2024-01-01,3,36,128.0,No Holiday,2024,1,1,Young Adult,21-30
1350,1351,31,Male,Sunglasses,Accessories,Delaware,Fall,4.3,False,True,True,1,Every 3 Months,2024-01-01,3,71,128.0,No Holiday,2024,1,1,Young Adult,0-10
1351,1352,30,Male,Coat,Outerwear,Vermont,Summer,2.8,False,True,True,28,Quarterly,2024-01-01,3,31,128.0,No Holiday,2024,1,1,Young Adult,21-30
1352,1353,65,Male,Hat,Accessories,Indiana,Spring,4.5,False,True,True,37,Bi-Weekly,2024-01-01,3,89,128.0,No Holiday,2024,1,1,Senior,31-40
1353,1354,39,Male,Pants,Clothing,Oregon,Winter,4.1,False,True,True,4,Every 3 Months,2024-01-01,3,83,128.0,No Holiday,2024,1,1,Adult,0-10
1354,1355,64,Male,Backpack,Accessories,Maryland,Spring,3.6,False,True,True,21,Quarterly,2024-01-01,3,42,128.0,No Holiday,2024,1,1,Senior,21-30
1355,1356,59,Male,Shorts,Clothing,Florida,Summer,3.0,False,True,True,50,Bi-Weekly,2024-01-01,3,91,128.0,No Holiday,2024,1,1,Senior,50+
1356,1357,49,Male,Jacket,Outerwear,Indiana,Spring,4.0,False,True,True,34,Annually,2024-01-01,3,61,128.0,No Holiday,2024,1,1,Adult,31-40
1357,1358,24,Male,Backpack,Accessories,Texas,Summer,3.5,False,True,True,20,Quarterly,2024-01-01,3,66,128.0,No Holiday,2024,1,1,Young Adult,21-30
1358,1359,19,Male,Scarf,Accessories,Nebraska,Spring,2.5,False,True,True,25,Every 3 Months,2024-01-01,3,22,128.0,No Holiday,2024,1,1,Young Adult,21-30
1359,1360,27,Male,Hoodie,Clothing,North Carolina,Winter,4.3,False,True,True,26,Fortnightly,2024-01-01,3,68,128.0,No Holiday,2024,1,1,Young Adult,21-30
1360,1361,56,Male,Skirt,Clothing,Alabama,Fall,2.8,False,True,True,4,Annually,2024-01-01,3,43,128.0,No Holiday,2024,1,1,Senior,0-10
1361,1362,49,Male,Dress,Clothing,Alabama,Fall,3.7,False,True,True,39,Monthly,2024-01-01,3,32,128.0,No Holiday,2024,1,1,Adult,31-40
1362,1363,41,Male,Coat,Outerwear,Colorado,Fall,4.3,False,True,True,29,Weekly,2024-01-01,3,46,128.0,No Holiday,2024,1,1,Adult,21-30
1363,1364,36,Male,Blouse,Clothing,Wisconsin,Summer,4.0,False,True,True,47,Quarterly,2024-01-01,3,90,128.0,No Holiday,2024,1,1,Adult,41-50
1364,1365,68,Male,Hat,Accessories,Delaware,Fall,4.7,False,True,True,5,Every 3 Months,2024-01-01,3,75,128.0,No Holiday,2024,1,1,Elderly,0-10
1365,1366,28,Male,Handbag,Accessories,Indiana,Winter,4.5,False,True,True,18,Fortnightly,2024-01-01,3,69,128.0,No Holiday,2024,1,1,Young Adult,11-20
1366,1367,45,Male,Belt,Accessories,Iowa,Fall,3.1,False,True,True,10,Fortnightly,2024-01-01,3,40,128.0,No Holiday,2024,1,1,Adult,11-20
1367,1368,60,Male,Belt,Accessories,Iowa,Fall,3.8,False,True,True,25,Quarterly,2024-01-01,3,63,128.0,No Holiday,2024,1,1,Senior,21-30
1368,1369,21,Male,Shirt,Clothing,Wisconsin,Summer,4.9,False,True,True,2,Weekly,2024-01-01,3,36,128.0,No Holiday,2024,1,1,Young Adult,0-10
1369,1370,32,Male,Shoes,Footwear,Iowa,Winter,3.2,False,True,True,48,Fortnightly,2024-01-01,3,75,128.0,No Holiday,2024,1,1,Young Adult,41-50
1370,1371,27,Male,Scarf,Accessories,Montana,Summer,2.9,False,True,True,41,Every 3 Months,2024-01-01,3,67,128.0,No Holiday,2024,1,1,Young Adult,41-50
